kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 3077 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3078 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2584 : 4096 20480 0 128 128 0 0 0 0 0 
nocluster.1.sm_90.ptx 2557 : 2048 33024 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3098 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3126 : 128 1152 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2585 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5263 : 256 1280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2558 : 2048 32512 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3099 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3127 : 128 768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2586 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2559 : 2048 33536 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3100 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3128 : 128 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2587 : 4096 11520 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2560 : 2048 34304 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3101 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2717 : 4096 20470 0 0 0 0 0 0 2 0 
nocluster.1.sm_90.ptx 3131 : 4096 20704 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2590 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2563 : 2048 63232 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3104 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3132 : 4096 38912 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2591 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2564 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3105 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3133 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2592 : 2048 10235 0 0 0 0 0 0 1 0 
nocluster.1.sm_90.ptx 2565 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3106 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3146 : 3584 21504 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2605 : 2048 10240 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3119 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2594 : 1 5 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2567 : 2048 12288 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3108 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3147 : 3584 32256 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2606 : 2048 12288 0 0 0 0 0 0 0 0 
